id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,regime_tramitacao,forma_apreciacao,relator_id,relator_id_parlametria,id_leggo,uri_prop_principal,sigla,status,,
2241789,MPV,928,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, e revoga o art. 18 da Medida Provisória nº 927, de 22 de março de 2020.",2020-03-23T09:41:00Z,camara,camara,Urgência,Plenário,NA,NA,6fba0b249a9fe6d366d096368e79044d,NA,MPV 928/2020,Ativa,,
141147,MPV,928,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, e revoga o art. 18 da Medida Provisória nº 927, de 22 de março de 2020.",2020-03-23T00:00:00Z,senado,camara,Urgência,Plenário,NA,NA,6fba0b249a9fe6d366d096368e79044d,NA,MPV 928/2020,Caducou,,
2242618,MPV,936,"Institui o Programa Emergencial de Manutenção do Emprego e da Renda e dispõe sobre medidas trabalhistas complementares para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), de que trata a Lei nº 13.979, de 6 de fevereiro de 2020, e dá outras providências.

NOVA EMENTA: Institui o Programa Emergencial de Manutenção do Emprego e da Renda; dispõe sobre medidas complementares para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus, de que trata a Lei nº 13.979, de 6 de fevereiro de 2020; altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, e as Leis nºs 8.212, de 24 de julho de 1991, 8.213, de 24 de julho de 1991, 10.101, de 19 de dezembro de 2000, 12.546, de 14 de dezembro de 2011, 10.865, de 30 de abril de 2004, e 8.177, de 1º de março de 1991; e dá outras providências,",2020-04-01T10:21:00Z,camara,camara,Urgência,Plenário,178987,1178987,657ef36227791c5254b215bab785aaba,NA,MPV 936/2020,Lei,,
141375,MPV,936,"Institui o Programa Emergencial de Manutenção do Emprego e da Renda e dispõe sobre medidas trabalhistas complementares para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), de que trata a Lei nº 13.979, de 6 de fevereiro de 2020, e dá outras providências.",2020-04-01T00:00:00Z,senado,camara,Urgência,Plenário,1,21,657ef36227791c5254b215bab785aaba,NA,MPV 936/2020,Lei,,
2242887,MPV,944,"Institui o Programa Emergencial de Suporte a Empregos.

NOVA EMENTA: Institui o Programa Emergencial de Suporte a Empregos; altera as Leis nºs 9.430, de 27 de dezembro de 1996, e 13.999, de 18 de maio de 2020; e dá outras providências.",2020-04-03T15:40:00Z,camara,camara,Urgência,Plenário,204517,1204517,a70f71abccd6b13c8242d76e33665f53,NA,MPV 944/2020,Lei,,
141415,MPV,944,Institui o Programa Emergencial de Suporte a Empregos.,2020-04-03T00:00:00Z,senado,camara,Urgência,Plenário,1,21,a70f71abccd6b13c8242d76e33665f53,NA,MPV 944/2020,Lei,,
2244243,MPV,946,"Extingue o Fundo PIS-Pasep, instituído pela Lei Complementar nº 26, de 11 de setembro de 1975, transfere o seu patrimônio para o Fundo de Garantia do Tempo de Serviço, e dá outras providências.

NOVA EMENTA: Extingue o Fundo do Programa de Integração Social e do Programa de Formação do Patrimônio do Servidor Público (Fundo PIS-Pasep), instituído pela Lei Complementar nº 26, de 11 de setembro de 1975; transfere o seu patrimônio para o Fundo de Garantia do Tempo de Serviço (FGTS); altera a Lei Complementar nº 26, de 11 de setembro de 1975; e revoga a Lei Complementar nº 19, de 25 de junho de 1974.",2020-04-07T09:18:00Z,camara,camara,Urgência,Plenário,156190,1156190,0f925a3f704fcb3996b9e0201bc5d154,NA,MPV 946/2020,Ativa,,
141475,MPV,946,"Extingue o Fundo PIS-Pasep, instituído pela Lei Complementar nº 26, de 11 de setembro de 1975, transfere o seu patrimônio para o Fundo de Garantia do Tempo de Serviço, e dá outras providências.",2020-04-07T00:00:00Z,senado,camara,Urgência,Plenário,1,21,0f925a3f704fcb3996b9e0201bc5d154,NA,MPV 946/2020,Caducou,,
2244218,PL,1665,Dispõe sobre os direitos dos entregadores que prestam serviços a aplicativos de entrega durante o estado de calamidade pública decorrente da pandemia do coronavírus (Covid-19).,2020-04-07T14:24:00Z,camara,camara,Urgência,Plenário,160587,1160587,203ae821fd25756d66f5961f719be16a,NA,PL 1665/2020,Ativa,,
2251185,PL,2340,"Dispõe sobre a destinação de parte do percentual retido pelas empresas para os motoristas e entregadores dos serviços de transporte por aplicativo, durante o período de enfrentamento da emergência de saúde pública decorrente do coronavírus. Altera a Lei nºº 13.979 de 2020.",2020-05-04T09:57:00Z,camara,camara,Urgência,Plenário,NA,NA,d521ddd441e7049ae107f48c9b6c409d,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2244926,PL 2340/2020,Ativa,,
2251473,PL,2379,"Obriga as empresas que operam por meio de plataforma digital a pagar uma indenização no valor de R$ 2.000,00 (dois mil reais) ao prestador de serviços externos contaminado pelo coronavírus (covid-19).",2020-05-04T19:31:00Z,camara,camara,Urgência,Plenário,NA,NA,07382dae4fd4c9ebda5149cc561896ee,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2244926,PL 2379/2020,Ativa,,
2244224,PL,1668,"Acrescenta parágrafo ao artigo 444 do Decreto-Lei nº 5.452, de 1º de maio de 1943, que aprova a Consolidação das Leis do Trabalho.",2020-04-07T14:43:00Z,camara,camara,Ordinária,Conclusiva,204545,1204545,d83d686c6cd14332642f8015520ac5ef,NA,PL 1668/2020,Ativa,,
2251970,PL,2477,"Acrescenta o paragrafo 12 ao Art. 3º da Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para determinar que serviços domésticos não serão incluídos no rol de serviços essenciais, assegurar direitos trabalhistas e incluir cuidadores de idosos e de pessoas com deficiência entre os profissionais de saúde.",2020-05-08T09:45:00Z,camara,camara,Prioridade,Conclusiva,NA,NA,f78a7b220e57f35010658203d94cfcc4,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241952,PL 2477/2020,Ativa,,
141891,PL,2538,Institui a política nacional de apoio ao afroempreendedorismo.,2020-05-11T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,7ea19da3fe9235b0e69cf8e7966a78f2,NA,PL 2538/2020,Ativa,,
2254032,PL,2978,"Altera a Lei nº 11.788, de 25 de setembro de 2008, para vedar a suspensão do pagamento de bolsa auxílio aos estagiários durante estado de calamidade pública e dá outras providências.",2020-05-28T18:14:00Z,camara,camara,Prioridade,Plenário,NA,NA,d4d8b2b5da3ba896fa01604364c7e44d,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2251826,PL 2978/2020,Ativa,,
2254060,PL,2989,"""Proíbe a suspensão e rescisão unilateral de contratos administrativos pelos Poderes Executivo e Legislativo visando a proteção dos trabalhadores de serviços terceirizados no período de duração da pandemia do COVID-19"".",2020-05-29T12:16:00Z,camara,camara,Prioridade,Conclusiva,NA,NA,2f0dd2baf2721f03ce771381e2dd9443,NA,PL 2989/2020,Ativa,,
2254457,PL,3107,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para dispor sobre a obrigatoriedade de adoção de medidas para a proteção dos trabalhadores da área de transporte coletivo contra a infecção pelo Sars-Cov-2 no ambiente de trabalho.",2020-06-03T15:53:00Z,camara,camara,Prioridade,Conclusiva,NA,NA,4ec063c38f7072f5ebc9a1cf5bc650a7,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2239455,PL 3107/2020,Ativa,,
2254942,PL,3233,Institui a erradicação da pobreza no mercado do trabalho.,2020-06-10T09:51:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,b084451e4d3d6222cf40d8f374d7723c,NA,PL 3233/2020,Ativa,,
2255134,PL,3277,Dispõe sobre a reinserção no mercado de trabalho de trabalhadores dispensados durante o estado de calamidade pública reconhecido.,2020-06-12T17:35:00Z,camara,camara,Prioridade,Conclusiva,NA,NA,66f746d8f0bcf88c6bc54c4559178fd3,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242857,PL 3277/2020,Ativa,,
2255427,PL,3384,"Assegura direitos básicos aos trabalhadores profissionais que atuam como entregadores de produtos e serviços cadastrados em empresas que operam através de plataforma de aplicativos de serviços a domicílio, no período da pandemia provocada pelo COVID - 19.",2020-06-17T15:57:00Z,camara,camara,Urgência,Plenário,NA,NA,4a28c4bdcc33cda0021e80766e9c04d3,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2244218,PL 3384/2020,Ativa,,
2209381,PL,3723,"Altera a Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm e define crimes.

NOVA EMENTA: Altera a Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas (Sinarm) e define crimes, e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal); e revoga dispositivos das Leis nºs 7.102, de 20 de junho de 1983, e 7.170, de 14 de dezembro de 1983.",2019-06-26T12:53:00Z,camara,camara,Urgência,Plenário,160545,1160545,7c4cbac341769f758f433b3f2e0c08c9,NA,PL 3723/2019,Ativa,,
140042,PL,3723,"Altera a Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas (Sinarm) e define crimes, e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal); e revoga dispositivos das Leis nºs 7.102, de 20 de junho de 1983, e 7.170, de 14 de dezembro de 1983.",2019-12-04T00:00:00Z,senado,camara,Ordinária,Plenário,1,21,7c4cbac341769f758f433b3f2e0c08c9,NA,PL 3723/2019,Ativa,,
2253934,PL,2949,Dispõe sobre a Estratégia para o Retorno às Aulas no âmbito do enfrentamento da pandemia do coronavírus (Covid-19),2020-05-28T09:04:00Z,camara,camara,Urgência,Plenário,160639,1160639,4e74b87066ee56cbba31cfb537e4cb16,NA,PL 2949/2020,Ativa,,
51066,PLP,307,"Acrescenta dispositivo à Lei nº 101, de 04 de maio de 2000, de modo a excluir do limite de gasto com pessoal os recursos advindos do FUNDEF, nos termos do art. 60, § 5º do ADCT. Tratando dos gastos com o pagamento dos professores do ensino fundamental.",2002-05-08T17:59:00Z,camara,camara,Prioridade,Plenário,204537,1204537,d11b3645b1c92265f0948b446b3c3782,NA,PLP 307/2002,Ativa,,
518221,PEC,76,"Acrescenta inciso ao art. 60 do Ato das Disposições Constitucionais Transitórias, referente à destinação de recursos da União para implantação do piso salarial profissional nacional do magistério público da educação básica.",2011-08-31T16:17:00Z,camara,camara,Especial,Plenário,178887,1178887,e95d0fb5b711348945995acc0a23d68f,NA,PEC 76/2011,Arquivada,,
532814,PL,3020,"Altera o caput do art. 4º da Lei nº 11.738, de 16 de julho de 2008, que Regulamenta a alínea ""e"" do inciso III do caput do art. 60 do Ato das Disposições Constitucionais Transitórias, para instituir o piso salarial profissional nacional para os profissionais do magistério público da educação básica, a fim de viabilizar que Estados e Municípios não beneficiados pela complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB possam receber complementação da União para integralização do piso salarial profissional nacional para os profissionais do magistério público da educação básica.",2011-12-19T18:31:00Z,camara,camara,Ordinária,Plenário,178961,1178961,5380177d5a235e67a3079aa402d5413a,NA,PL 3020/2011,Ativa,,
120143,PEC,28,Altera o art. 208 da Constituição Federal para garantir a progressiva universalização da educação básica em tempo integral.,2015-03-18T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,a088c3c1cd511ebc4686385b4c901d81,NA,PEC 28/2015,Arquivada,,
129778,PEC,24,"Acrescenta o art. 212-A à Constituição Federal, para tornar permanente o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB, e revoga o art. 60 do Ato das Disposições Constitucionais Transitórias.",2017-06-27T00:00:00Z,senado,senado,Ordinária,Plenário,3713,23713,eab4756116ba1246da4acf3ab303b173,NA,PEC 24/2017,Arquivada,,
1198512,PEC,15,"Insere parágrafo único no art. 193; inciso IX, no art. 206 e art. 212-A, todos na Constituição Federal, de forma a tornar o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - Fundeb instrumento permanente de financiamento da educação básica pública, incluir o planejamento na ordem social e inserir  novo princípio no rol daqueles  com base nos quais a educação será ministrada, e revoga o art. 60 do Ato das Disposições Constitucionais Transitórias.

NOVA EMENTA: Altera a Constituição Federal para estabelecer critérios de distribuição da cota municipal do Imposto Sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação  (ICMS), para disciplinar a disponibilização de dados contábeis pelos entes federados, para tratar do planejamento na ordem social e para dispor sobre o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb); altera o Ato das Disposições Constitucionais Transitórias; e dá outras providências",2015-04-07T16:17:00Z,camara,camara,Especial,Plenário,160639,1160639,fe7cfbab57365f881a499a0d4d95377f,NA,PEC 15/2015,Ativa,,
143611,PEC,26,"Altera a Constituição Federal para estabelecer critérios de distribuição da cota municipal do Imposto Sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS), para disciplinar a disponibilização de dados contábeis pelos entes federados, para tratar do planejamento na ordem social e para dispor sobre o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb); altera o Ato das Disposições Constitucionais Transitórias; e dá outras providências.",2020-07-22T00:00:00Z,senado,camara,Ordinária,Plenário,1,21,fe7cfbab57365f881a499a0d4d95377f,NA,PEC 26/2020,Aprovada,,
2254043,PL,2979,"Insere dispositivos na Lei 9.394 de 20 de dezembro de 1996, para instituir a utilização do ensino a distância em substituição ao presencial em caso de extrema necessidade e assegurar o fornecimento de internet e equipamentos necessários ao acesso à educação à distância para alunos e professores.",2020-05-28T18:40:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,bd002372397ef11113ba41fe8c4ec1a6,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2251654,PL 2979/2020,Ativa,,
2254941,PL,3232,Dispõe sobre a garantia de acesso gratuito à internet para os alunos da rede pública de ensino fundamental e médio durante o período de pandemia.,2020-06-10T09:38:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,f3650a7f244c863c16512591370c454d,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254043,PL 3232/2020,Ativa,,
2212904,PL,1255,"Altera a Lei nº 12.711, de 29 de agosto de 2012, para assegurar, a estudantes com a renda familiar que especifica, a reserva de 50% (cinquenta por cento) das vagas ociosas nas universidades federais.",2019-07-22T14:23:00Z,camara,senado,Prioridade,Conclusiva,178987,1178987,ebfdc89f91ebd5eac5fdc06100cce4af,NA,PL 1255/2019,Ativa,,
2254843,PL,3209,"Dispõe sobre a Escola Digital e garante o acesso gratuito à educação por meio da utilização multiplataformas digitais para os alunos do Ensino Infantil, Fundamental e Médio das redes públicas de ensino, em razão de situação de emergência ou calamidade pública.",2020-06-09T13:19:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,4bbcdef7ae27fe8a1dde58998e256313,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254043,PL 3209/2020,Ativa,,
2080604,PL,3855,"Estabelece medidas contra a corrupção e demais crimes contra o patrimônio público e combate o enriquecimento ilícito de agentes públicos.

NOVA EMENTA: Estabelece medidas de combate à impunidade, à corrupção; altera os Decretos-Leis nºs 2.848, de 7 de dezembro de 1940 - Código Penal, e 3.689, de 3 de outubro de 1941 - Código de Processo Penal; as Leis nºs 4.717, de 29 de junho de 1965, 4.737, de 15 de julho de 1965, 8.072, de 25 de julho de 1990, 8.112, de 11 de dezembro de 1990, 8.429, de 2 de junho de 1992, 8.906, de 4 de julho de 1994, 9.096, de 19 de setembro de 1995,  9.504, de 30 de setembro de 1997, 9.613, de 3 de março de 1998, e 7.347, de 24 de julho de 1985; revoga dispositivos do Decreto-Lei nº 201, de 27 de fevereiro de 1967, e da Lei nº 8.137, de 27 de dezembro de 1990; e dá outras providências. Altera as Leis nº 8.137, de 1990; 8.702, de 1990; 13.150,  de 2015;  8.429, de 1992; 9.096, de 1995; 9.504, de 1997; 9.613, de 1998 e os Decretos-leis nº 2.848, de 1940; 3.689, de 1941. Revoga dispositivo do Decreto-lei nº 201, de 1967.",2016-03-29T18:33:00Z,camara,NA,Urgência,Plenário,74399,174399,54912958c0dd2e0cd499cb134c3762ca,NA,PL 3855/2019,Ativa,,
